"week","weekly_total","weekly_inf1","weekly_inf2","weekly_inf3","weekly_inf4","weekly_p1","weekly_p2","weekly_p3","weekly_p4","weekly_y1","weekly_y2","weekly_y3","weekly_y4","date"
185,43,0,3,22,18,0,0.0697674418604651,0.511627906976744,0.418604651162791,16.3467800232467,155.03731941189,528.369480001872,396.343955289451,2003-07-19
186,33,0,5,14,14,0,0.151515151515152,0.424242424242424,0.424242424242424,11.4628519817706,145.820148520334,524.627237516157,404.337900387532,2003-07-26
187,44,0,4,20,20,0,0.0909090909090909,0.454545454545455,0.454545454545455,6.71070695281835,131.864630203441,535.387795401106,406.809302618596,2003-08-02
188,41,0,7,21,13,0,0.170731707317073,0.51219512195122,0.317073170731707,3.57159181279944,120.595670664865,514.89300933811,401.44768151649,2003-08-09
189,42,0,6,21,15,0,0.142857142857143,0.5,0.357142857142857,1.80918839833607,110.569598217568,481.392697020242,392.222740479145,2003-08-16
190,41,0,4,24,13,0,0.0975609756097561,0.585365853658537,0.317073170731707,0.892777276927557,110.027614209131,456.395313540408,378.824831745144,2003-08-23
191,43,0,8,16,19,0,0.186046511627907,0.372093023255814,0.441860465116279,0.434392318486789,121.423643820402,460.445130067824,364.703083460069,2003-08-30
192,27,0,2,10,15,0,0.0740740740740741,0.37037037037037,0.555555555555556,0.209742181640463,120.746331077336,468.118712769139,347.895204333742,2003-09-06
193,29,0,5,16,8,0,0.172413793103448,0.551724137931034,0.275862068965517,0.100846048154435,118.920106854424,437.366858907213,321.843887253484,2003-09-13
194,38,1,3,14,20,0.0263157894736842,0.0789473684210526,0.368421052631579,0.526315789473684,0.0483751811343249,109.711067992988,374.949160588837,315.495996746991,2003-09-20
195,26,0,4,9,13,0,0.153846153846154,0.346153846153846,0.5,0.642492041712744,89.3575131773813,320.875813434877,286.594552484234,2003-09-27
196,30,0,4,13,13,0,0.133333333333333,0.433333333333333,0.433333333333333,3.87290177076148,81.6190762145446,283.374084799509,271.338477402499,2003-10-04
197,17,0,1,9,7,0,0.0588235294117647,0.529411764705882,0.411764705882353,4.97924838275205,80.3057385468331,250.227613970617,266.800730846669,2003-10-11
198,24,0,3,9,12,0,0.125,0.375,0.5,3.68726307233301,73.8527373187414,222.721416154381,252.693683126643,2003-10-18
199,23,0,6,8,9,0,0.260869565217391,0.347826086956522,0.391304347826087,2.18645858587346,61.1492486040556,204.697743146243,223.184283160095,2003-10-25
200,18,0,2,5,11,0,0.111111111111111,0.277777777777778,0.611111111111111,1.17095925004056,49.5973595435818,185.177929725173,196.258370951882,2003-11-01
201,23,0,1,13,9,0,0.0434782608695652,0.565217391304348,0.391304347826087,0.595938022866733,49.6544777916629,170.752295132244,179.753712799446,2003-11-08
202,11,0,1,6,4,0,0.0909090909090909,0.545454545454545,0.363636363636364,0.295209912441702,56.2067617833316,147.136216061031,167.253467993111,2003-11-15
203,14,0,0,8,6,0,0,0.571428571428571,0.428571428571429,0.144081277995566,49.8729088238533,140.7542106691,167.248060440002,2003-11-22
204,14,0,2,4,8,0,0.142857142857143,0.285714285714286,0.571428571428571,0.0697331527585282,38.512945744061,146.04637288974,154.367512505487,2003-11-29
205,10,0,2,7,1,0,0.2,0.7,0.1,0.0335871901505281,27.3218899695676,141.042383649699,131.786133929218,2003-12-06
206,10,0,1,3,6,0,0.1,0.3,0.6,0.0161318148461141,20.8538065825483,133.597121486754,127.685902675641,2003-12-13
207,9,0,0,4,5,0,0,0.444444444444444,0.555555555555556,0.00773515763367417,26.632008338876,124.840021874558,111.857690599663,2003-12-20
208,8,0,1,5,2,0,0.125,0.625,0.25,0.00370530477368128,28.9236039024884,111.307280264571,94.2694364499815,2003-12-27
209,10,0,2,3,5,0,0.2,0.3,0.5,0.00177386225998352,24.7374200865504,97.9571292627935,93.4926304108478,2004-01-03
210,10,0,1,7,2,0,0.1,0.7,0.2,0.000848906019854354,21.7496087925656,90.3141408450439,94.3851307474364,2004-01-10
211,8,0,1,4,3,0,0.125,0.5,0.375,0.000406166997660939,23.7554343344618,93.4247112298118,91.7308706238074,2004-01-17
212,4,0,0,0,4,0,0,0,1,0.000194308622310881,25.344451524159,104.073598587671,83.1647346234214,2004-01-24
213,14,0,2,5,7,0,0.142857142857143,0.357142857142857,0.5,9.29489376748882e-05,23.4895194592194,110.404911411522,77.697246427746,2004-01-31
214,6,0,2,3,1,0,0.333333333333333,0.5,0.166666666666667,4.44606073638449e-05,21.7499707355017,94.3736501303773,86.2918636252206,2004-02-07
215,7,0,2,0,5,0,0.285714285714286,0,0.714285714285714,2.12663663925046e-05,23.6447828490017,81.7614838301663,105.278839762259,2004-02-14
216,8,0,2,1,5,0,0.25,0.125,0.625,1.01719266828376e-05,29.1118010339496,88.2987365790951,105.401672691517,2004-02-21
217,8,1,2,2,3,0.125,0.25,0.25,0.375,4.86528504472469e-06,39.8069996853366,77.8559652923624,103.11036008032,2004-02-28
218,8,0,3,2,3,0,0.375,0.25,0.375,0.00801469702405561,53.5607551706542,58.3966176866341,114.904127756557,2004-03-06
219,9,0,1,3,5,0,0.111111111111111,0.333333333333333,0.555555555555556,2.36834485896074,57.0091682762199,49.8051657378231,115.490465532538,2004-03-13
220,3,0,3,0,0,0,1,0,0,7.99436477944565,60.2079697017484,53.4567014293893,112.386122918046,2004-03-20
221,10,0,5,2,3,0,0.5,0.2,0.3,8.47568609912413,67.4658663058929,56.6248196819169,115.563246091075,2004-03-27
222,10,1,2,4,3,0.1,0.2,0.4,0.3,5.88258645602509,70.999592665206,55.3539284617577,107.070397062348,2004-04-03
223,16,0,7,4,5,0,0.4375,0.25,0.3125,4.56874043001628,89.1471913337477,47.4175523814833,90.1686248733643,2004-04-10
224,13,0,5,3,5,0,0.384615384615385,0.230769230769231,0.384615384615385,9.16353267922236,103.368328476462,64.9526015303198,83.6912485207329,2004-04-17
225,9,1,3,3,2,0.111111111111111,0.333333333333333,0.333333333333333,0.222222222222222,10.5468053627259,129.111602142178,95.8940582965121,98.9005885176535,2004-04-24
226,22,1,7,11,3,0.0454545454545455,0.318181818181818,0.5,0.136363636363636,8.04536935900762,157.302257740604,110.053002124549,127.972675135443,2004-05-01
227,21,0,8,5,8,0,0.380952380952381,0.238095238095238,0.380952380952381,10.886481769767,152.988934783788,117.202857008483,136.739615151411,2004-05-08
228,14,0,5,2,7,0,0.357142857142857,0.142857142857143,0.5,18.8949985959154,161.498407428799,153.653454191293,120.505864087354,2004-05-15
229,12,0,6,1,5,0,0.5,0.0833333333333333,0.416666666666667,19.2915401128083,195.07704718934,191.608623831575,145.001422097214,2004-05-22
230,26,0,10,6,10,0,0.384615384615385,0.230769230769231,0.384615384615385,13.4735421845012,212.402525959821,177.843278432471,184.927595308998,2004-05-29
231,21,1,11,4,5,0.0476190476190476,0.523809523809524,0.19047619047619,0.238095238095238,7.82463300051929,210.200057030707,137.283938430825,203.221351080572,2004-06-05
232,27,1,8,3,15,0.037037037037037,0.296296296296296,0.111111111111111,0.555555555555556,4.19678193012251,228.798208671033,121.323275151821,222.132056990054,2004-06-12
233,36,1,16,7,12,0.0277777777777778,0.444444444444444,0.194444444444444,0.333333333333333,6.08871731050104,263.421341193142,136.077204356233,226.833424011393,2004-06-19
234,26,1,14,3,8,0.0384615384615385,0.538461538461538,0.115384615384615,0.307692307692308,15.702105210736,287.701447480768,140.254272906549,261.929338734001,2004-06-26
235,42,2,18,7,15,0.0476190476190476,0.428571428571429,0.166666666666667,0.357142857142857,19.9871459677632,317.24164992556,137.248700416351,300.2188390475,2004-07-03
236,22,0,11,3,8,0,0.5,0.136363636363636,0.363636363636364,24.3375321400745,359.821940959217,134.165430077162,317.469335619463,2004-07-10
237,34,0,13,5,16,0,0.382352941176471,0.147058823529412,0.470588235294118,31.565121156004,396.466228213979,141.687795574265,334.398215066431,2004-07-17
238,35,2,13,2,18,0.0571428571428571,0.371428571428571,0.0571428571428571,0.514285714285714,31.9073871403736,397.838476265653,139.464168816253,322.917825236902,2004-07-24
239,48,3,20,6,19,0.0625,0.416666666666667,0.125,0.395833333333333,24.7122108303767,379.149172445784,129.323418480112,324.778752554615,2004-07-31
240,36,1,7,7,21,0.0277777777777778,0.194444444444444,0.194444444444444,0.583333333333333,24.3535342262786,356.58596654318,113.714389893328,359.571343745484,2004-08-07
241,32,2,15,5,10,0.0625,0.46875,0.15625,0.3125,32.5077337495463,373.755288150457,104.049645339404,386.286951348758,2004-08-14
242,36,5,15,3,13,0.138888888888889,0.416666666666667,0.0833333333333333,0.361111111111111,39.143014043252,360.491644219603,111.945193030976,410.02968770172,2004-08-21
243,40,1,18,4,17,0.025,0.45,0.1,0.425,41.7918073459635,325.96565100077,120.905952001373,398.500684131633,2004-08-28
244,34,2,17,0,15,0.0588235294117647,0.5,0,0.441176470588235,50.5537186556839,311.954647867104,116.695105366656,346.561373489855,2004-09-04
245,26,2,14,1,9,0.0769230769230769,0.538461538461538,0.0384615384615385,0.346153846153846,51.8304923296675,309.926864078675,99.9466739491386,320.485871013317,2004-09-11
246,29,0,12,0,17,0,0.413793103448276,0,0.586206896551724,46.6895108501969,314.227000100615,75.4098469426204,299.429185532257,2004-09-18
247,27,3,6,1,17,0.111111111111111,0.222222222222222,0.037037037037037,0.62962962962963,41.6579521200441,301.473085390743,50.7510345793345,276.516854437155,2004-09-25
248,31,5,15,0,11,0.161290322580645,0.483870967741935,0,0.354838709677419,33.2383170372613,273.920898548865,30.6634428556552,267.374254500007,2004-10-02
249,23,2,9,1,11,0.0869565217391304,0.391304347826087,0.0434782608695652,0.478260869565217,28.7174887336329,239.468962744315,18.1427959977515,265.741403056001,2004-10-09
250,26,1,9,0,16,0.0384615384615385,0.346153846153846,0,0.615384615384615,39.9321259691659,210.861664034446,13.07103983808,257.300092627719,2004-10-16
251,29,2,12,1,14,0.0689655172413793,0.413793103448276,0.0344827586206897,0.482758620689655,48.2378527332733,196.780736088705,10.168699009414,232.907953828495,2004-10-23
252,19,4,3,0,12,0.210526315789474,0.157894736842105,0,0.631578947368421,43.5121742289465,181.850731362488,9.49060309448065,230.544725694896,2004-10-30
253,21,1,10,1,9,0.0476190476190476,0.476190476190476,0.0476190476190476,0.428571428571429,35.6239972741202,173.320982351028,8.52716894320495,232.668475145818,2004-11-06
254,17,3,5,0,9,0.176470588235294,0.294117647058824,0,0.529411764705882,39.0908977752327,158.459691029792,8.73979347466056,223.199391670151,2004-11-13
255,19,1,3,0,15,0.0526315789473684,0.157894736842105,0,0.789473684210526,40.2899916773962,143.154620001209,8.23648365482443,211.745249902456,2004-11-20
256,22,0,14,0,8,0,0.636363636363636,0,0.363636363636364,40.8631219311047,128.77841243541,8.72972374028342,193.183507792142,2004-11-27
257,8,1,2,0,5,0.125,0.25,0,0.625,36.4526414177162,113.885796024607,7.04434197756049,190.609858928687,2004-12-04
258,10,0,3,0,7,0,0.3,0,0.7,28.750609803938,123.291227036601,4.46942455531597,195.816172110442,2004-12-11
259,15,1,5,0,9,0.0666666666666667,0.333333333333333,0,0.6,22.4711416882076,130.779652788239,2.49490819254862,177.657087190609,2004-12-18
260,11,0,4,0,7,0,0.363636363636364,0,0.636363636363636,15.9701398490467,110.911852232152,1.30222260108686,157.33056898792,2004-12-25
261,11,0,4,0,7,0,0.363636363636364,0,0.636363636363636,11.8206788714686,93.8388366892674,0.655232574488177,157.109500009842,2005-01-01
262,13,0,5,0,8,0,0.384615384615385,0,0.615384615384615,10.9447355099692,91.434186636111,0.322923247043738,160.972939456746,2005-01-08
263,14,1,5,0,8,0.0714285714285714,0.357142857142857,0,0.571428571428571,8.25730936851599,91.8579814573269,0.157243770739604,160.819746452524,2005-01-15
264,11,0,4,0,7,0,0.363636363636364,0,0.636363636363636,6.34931695293478,97.2311449754229,0.0760250254428652,160.803778829092,2005-01-22
265,14,0,6,0,8,0,0.428571428571429,0,0.571428571428571,8.51653323946106,108.014112957249,0.0366007601986701,163.80013244988,2005-01-29
266,7,2,2,0,3,0.285714285714286,0.285714285714286,0,0.428571428571429,8.1952526388471,112.269488645343,0.017575518929404,177.566049405372,2005-02-05
267,13,1,4,0,8,0.0769230769230769,0.307692307692308,0,0.615384615384615,7.599684332077,120.176491905201,0.00842655887234139,185.756346732453,2005-02-12
268,6,0,3,0,3,0,0.5,0,0.5,15.0726430375389,115.501653549948,0.00403628476741934,182.493631363732,2005-02-19
269,17,1,4,0,12,0.0588235294117647,0.235294117647059,0,0.705882352941177,21.0481165934648,100.909225402775,0.00193225186372311,177.711254313444,2005-02-26
270,13,0,5,0,8,0,0.384615384615385,0,0.615384615384615,21.1050796942947,101.783322231572,0.00092468523147075,172.171381447289,2005-03-05
271,14,0,7,0,7,0,0.5,0,0.5,19.8432182697969,111.921927339263,0.000442417127650731,193.051305415955,2005-03-12
272,24,2,6,0,16,0.0833333333333333,0.25,0,0.666666666666667,17.5909916377718,123.778446770294,0.00021164794132268,230.576836653565,2005-03-19
273,11,0,6,0,5,0,0.545454545454545,0,0.454545454545455,13.2652198331465,145.296561771153,0.000101242382305152,242.84809118506,2005-03-26
274,21,1,10,0,10,0.0476190476190476,0.476190476190476,0,0.476190476190476,16.7148642119845,170.032074508038,4.84273022821417e-05,274.292753777329,2005-04-02
275,16,1,8,0,7,0.0625,0.5,0,0.4375,21.6723893070247,185.241793118451,2.31635936384654e-05,311.641260060956,2005-04-09
276,24,0,15,0,9,0,0.625,0,0.375,21.4814548512965,222.812687849498,1.10793491912561e-05,317.249124385141,2005-04-16
277,30,0,16,0,14,0,0.533333333333333,0,0.466666666666667,23.2480882898518,262.282551719568,5.29929596074075e-06,308.282620980788,2005-04-23
278,36,2,19,0,15,0.0555555555555556,0.527777777777778,0,0.416666666666667,24.0684237245065,314.059196810639,2.53465870575134e-06,301.367071825092,2005-04-30
279,30,3,12,0,15,0.1,0.4,0,0.5,21.0460498639015,401.544547911907,1.21232554514293e-06,335.424708311153,2005-05-07
280,41,0,24,0,17,0,0.585365853658537,0,0.414634146341463,27.8521890367446,484.978901725768,5.79853268492725e-07,392.321664934535,2005-05-14
281,37,2,22,0,13,0.0540540540540541,0.594594594594595,0,0.351351351351351,42.2556520697327,517.734002755098,2.77342499528166e-07,446.569153316355,2005-05-21
282,51,3,23,0,25,0.0588235294117647,0.450980392156863,0,0.490196078431373,47.4670841080606,546.06480715833,1.32652190600577e-07,483.954606042086,2005-05-28
283,59,2,26,1,30,0.0338983050847458,0.440677966101695,0.0169491525423729,0.508474576271186,48.504130998076,620.55791616756,6.34471682554112e-08,493.48974547522,2005-06-04
284,64,3,32,0,29,0.046875,0.5,0,0.453125,59.1899460486734,686.672700239846,1.74916837072349,549.327295402312,2005-06-11
285,50,1,27,0,22,0.02,0.54,0,0.44,63.6908927060373,741.898701713931,7.76944209488823,674.880602310108,2005-06-18
286,62,1,31,1,29,0.0161290322580645,0.5,0.0161290322580645,0.467741935483871,68.5921487931253,806.00799758544,8.92764098487161,759.702816267841,2005-06-25
287,68,3,33,0,32,0.0441176470588235,0.485294117647059,0,0.470588235294118,70.8911966884021,842.455536644564,6.37048499604782,794.167702826117,2005-07-02
288,83,5,39,0,39,0.0602409638554217,0.469879518072289,0,0.469879518072289,60.1592207091389,861.527057904,6.7351898088353,809.625841872043,2005-07-09
289,67,3,33,1,30,0.0447761194029851,0.492537313432836,0.0149253731343284,0.447761194029851,52.7025170462965,878.588830603375,9.80445420302047,823.593829804135,2005-07-16
290,74,1,38,1,34,0.0135135135135135,0.513513513513513,0.0135135135135135,0.459459459459459,62.3359373551417,911.977752721128,8.43589242993302,868.844140796206,2005-07-23
291,81,1,36,2,42,0.0123456790123457,0.444444444444444,0.0246913580246914,0.518518518518518,80.7744395132553,949.148732949416,7.48123970196577,885.722281890443,2005-07-30
292,86,3,47,1,35,0.0348837209302326,0.546511627906977,0.0116279069767442,0.406976744186047,78.4215116647264,941.916344110298,13.439166946657,875.960326318975,2005-08-06
293,71,2,30,1,38,0.028169014084507,0.422535211267606,0.0140845070422535,0.535211267605634,65.0714177799696,891.551044611483,22.4598174535062,883.696484045438,2005-08-13
294,92,3,42,2,45,0.0326086956521739,0.456521739130435,0.0217391304347826,0.489130434782609,58.2284654707147,892.089558075415,27.6425907763097,886.85626842271,2005-08-20
295,64,1,31,2,30,0.015625,0.484375,0.03125,0.46875,53.3840349720603,905.055687925214,26.9426409364464,856.616137525142,2005-08-27
296,74,0,36,1,37,0,0.486486486486487,0.0135135135135135,0.5,49.7862513336272,870.777743217138,29.0144189990532,845.093068642362,2005-09-03
297,68,1,33,1,33,0.0147058823529412,0.485294117647059,0.0147058823529412,0.485294117647059,43.6082473842607,802.511402085395,34.3696687864777,811.616923636708,2005-09-10
298,59,0,25,1,33,0,0.423728813559322,0.0169491525423729,0.559322033898305,33.0837911634458,734.94235572365,34.6116082662215,759.857307937646,2005-09-17
299,53,1,26,0,26,0.0188679245283019,0.490566037735849,0,0.490566037735849,22.8082842880367,684.978513010166,28.9187749309269,712.422294881356,2005-09-24
300,51,0,27,0,24,0,0.529411764705882,0,0.470588235294118,16.7236777171739,622.569182346804,22.3635119519562,658.25353691934,2005-10-01
301,42,0,14,2,26,0,0.333333333333333,0.0476190476190476,0.619047619047619,13.5086221298494,555.235330645036,16.7058584221255,610.817771369077,2005-10-08
302,37,0,23,0,14,0,0.621621621621622,0,0.378378378378378,10.9472719526804,503.441141139781,11.7224299127227,540.244194259828,2005-10-15
303,43,1,23,1,18,0.0232558139534884,0.534883720930233,0.0232558139534884,0.418604651162791,7.22679759786914,446.226089173581,12.6659923076998,478.620375911567,2005-10-22
304,32,1,10,0,21,0.03125,0.3125,0,0.65625,4.12565621858233,396.971812191052,12.9858153151461,414.57763700987,2005-10-29
305,28,1,17,2,8,0.0357142857142857,0.607142857142857,0.0714285714285714,0.285714285714286,3.45659373292768,372.471519143579,12.3154606759596,359.918501825482,2005-11-05
306,23,0,10,0,13,0,0.434782608695652,0,0.565217391304348,7.11253651562908,333.164815303385,10.1858866630089,337.117235695535,2005-11-12
307,25,0,11,1,13,0,0.44,0.04,0.52,11.7003999481418,295.156347996355,11.6343757840213,296.84850709045,2005-11-19
308,21,0,10,0,11,0,0.476190476190476,0,0.523809523809524,12.382393809236,260.251806300941,12.9974986317305,255.521403687394,2005-11-26
309,18,1,11,0,6,0.0555555555555556,0.611111111111111,0,0.333333333333333,9.03646431125274,232.001183415818,11.6688956522324,235.98422077835,2005-12-03
310,19,0,9,1,9,0,0.473684210526316,0.0526315789473684,0.473684210526316,5.4313325694709,219.005007400726,10.7950677101749,225.428679135614,2005-12-10
311,16,0,9,1,6,0,0.5625,0.0625,0.375,4.87147059615828,210.036034299071,8.59847294792012,203.470741178681,2005-12-17
312,17,0,6,1,10,0,0.352941176470588,0.0588235294117647,0.588235294117647,6.64011994661307,199.613716440865,9.08212783768441,184.411007519463,2005-12-24
313,17,0,7,1,9,0,0.411764705882353,0.0588235294117647,0.529411764705882,5.76842373147978,193.334261133785,11.2626531782167,170.613451080565,2005-12-31
314,14,0,5,0,9,0,0.357142857142857,0,0.642857142857143,3.75048056088723,187.289203882058,16.0367577080946,169.732361676309,2006-01-07
315,13,0,8,1,4,0,0.615384615384615,0.0769230769230769,0.307692307692308,2.11715881180961,171.878689216854,19.2252046207336,177.415167505874,2006-01-14
316,15,0,3,1,11,0,0.2,0.0666666666666667,0.733333333333333,1.11174219312564,157.984813099431,16.3583622950481,190.643804497663,2006-01-21
317,10,0,2,0,8,0,0.2,0,0.8,0.561327510943279,150.217096660055,14.0459690133394,185.946780389335,2006-01-28
318,18,1,6,1,10,0.0555555555555556,0.333333333333333,0.0555555555555556,0.555555555555556,0.277202397171558,142.354402448142,16.9124073478481,181.733050649002,2006-02-04
319,16,0,8,0,8,0,0.5,0,0.5,0.41498455501627,124.334287769289,17.5109290210819,199.332151302607,2006-02-11
320,9,1,0,0,8,0.111111111111111,0,0,0.888888888888889,4.48851100987342,112.446607773323,17.6363159604909,225.368887375323,2006-02-18
321,23,0,4,1,18,0,0.173913043478261,0.0434782608695652,0.782608695652174,8.86245934180307,134.311185109265,14.7173646392135,246.739051113112,2006-02-25
322,15,0,2,0,13,0,0.133333333333333,0,0.866666666666667,12.9567037909215,135.880055952663,9.94345993602061,249.844694757431,2006-03-04
323,12,0,4,0,8,0,0.333333333333333,0,0.666666666666667,12.5405454565463,116.323739269476,10.3895721467861,283.332817622229,2006-03-11
324,22,2,4,1,15,0.0909090909090909,0.181818181818182,0.0454545454545455,0.681818181818182,8.64744773057701,107.797879087706,11.5723128949279,346.581111276926,2006-03-18
325,20,0,5,0,15,0,0.25,0,0.75,5.50471682360679,99.2876422604311,8.9319351058224,373.263988531286,2006-03-25
326,23,1,7,1,14,0.0434782608695652,0.304347826086957,0.0434782608695652,0.608695652173913,12.34592198809,105.818499893158,9.70778387183883,378.185395245918,2006-04-01
327,23,0,6,0,17,0,0.260869565217391,0,0.739130434782609,20.0813060226569,124.673203608936,13.2870550072726,419.40939705517,2006-04-08
328,33,0,6,0,27,0,0.181818181818182,0,0.818181818181818,21.3064476194283,155.352889827168,17.082440382207,456.422561994383,2006-04-15
329,29,2,3,0,24,0.0689655172413793,0.103448275862069,0,0.827586206896552,20.1260010272715,183.209256353546,15.6771157557292,494.954059444705,2006-04-22
330,27,0,10,1,16,0,0.37037037037037,0.037037037037037,0.592592592592593,14.9010667058373,190.105475932203,10.5573168152179,580.79564863984,2006-04-29
331,39,2,4,0,33,0.0512820512820513,0.102564102564103,0,0.846153846153846,18.7638645179654,189.676449356442,6.09785589278716,695.330744819898,2006-05-06
332,34,2,6,0,26,0.0588235294117647,0.176470588235294,0,0.764705882352941,24.239498398137,197.831306795092,6.78108941370648,728.043028984815,2006-05-13
333,45,1,6,0,38,0.0222222222222222,0.133333333333333,0,0.844444444444444,26.7539940806363,209.025307085726,10.9354599615808,775.429262548524,2006-05-20
334,43,2,12,0,29,0.0465116279069767,0.27906976744186,0,0.674418604651163,39.3074850496097,212.952466841856,9.73469494572625,875.369572445036,2006-05-27
335,47,5,3,0,39,0.106382978723404,0.0638297872340425,0,0.829787234042553,46.7288984424815,213.043373460864,6.30506542403837,965.262484512182,2006-06-03
336,54,2,11,0,41,0.037037037037037,0.203703703703704,0,0.759259259259259,50.3230828176112,235.123156875905,3.52565525445198,1007.61101576035,2006-06-10
337,70,6,21,0,43,0.0857142857142857,0.3,0,0.614285714285714,67.7731142997251,235.401369267538,1.83360392823982,1043.02501959408,2006-06-17
338,81,6,8,0,67,0.0740740740740741,0.0987654320987654,0,0.827160493827161,91.5029061520776,243.861725289374,0.918226238707866,1124.92680363191,2006-06-24
339,73,7,14,0,52,0.0958904109589041,0.191780821917808,0,0.712328767123288,109.749020116653,316.550597107627,0.450529985819942,1197.70096534632,2006-07-01
340,80,8,18,0,54,0.1,0.225,0,0.675,127.896779146368,364.308936757741,0.218579434757151,1340.44824481224,2006-07-08
341,100,12,20,0,68,0.12,0.2,0,0.68,151.479857792283,368.407460346326,0.105383300554256,1457.43039533577,2006-07-15
342,80,8,7,0,65,0.1,0.0875,0,0.8125,180.528003284001,401.274323500135,0.0506302499822934,1495.76401731058,2006-07-22
343,99,16,12,0,71,0.161616161616162,0.121212121212121,0,0.717171717171717,209.490275161306,428.140722095133,0.0242769256951842,1568.27035969975,2006-07-29
344,90,9,16,0,65,0.1,0.177777777777778,0,0.722222222222222,236.876079356957,401.052099921286,0.0116278143928426,1625.34666768547,2006-08-05
345,102,12,16,0,74,0.117647058823529,0.156862745098039,0,0.725490196078431,260.410318644196,347.393990509526,0.00556588464854741,1630.99484165574,2006-08-12
346,77,16,7,0,54,0.207792207792208,0.0909090909090909,0,0.701298701298701,263.893738745277,321.27872144615,0.00266330185996323,1627.27684263383,2006-08-19
347,78,10,15,0,53,0.128205128205128,0.192307692307692,0,0.67948717948718,258.382309215866,322.202512602003,0.00127415702996097,1602.15353301223,2006-08-26
348,89,11,11,0,67,0.123595505617978,0.123595505617978,0,0.752808988764045,261.265297677028,304.188679087557,0.000609507349892617,1512.82979640655,2006-09-02
349,77,8,13,0,56,0.103896103896104,0.168831168831169,0,0.727272727272727,260.300853093223,280.761517901595,0.000291547316703252,1357.58900866258,2006-09-09
350,68,10,10,0,48,0.147058823529412,0.147058823529412,0,0.705882352941177,241.966048106774,266.352576908418,0.000139452004755588,1247.43683854332,2006-09-16
351,60,9,6,0,45,0.15,0.1,0,0.75,219.14201332509,246.082611071574,6.67010195936632e-05,1185.78825531418,2006-09-23
352,34,3,6,0,25,0.0882352941176471,0.176470588235294,0,0.735294117647059,191.956320662896,224.815153245096,3.1903308814914e-05,1105.11470844688,2006-09-30
353,46,5,9,0,32,0.108695652173913,0.195652173913043,0,0.695652173913043,180.714671591492,194.005322217984,1.52593662994012e-05,993.205480554818,2006-10-07
354,50,11,10,0,29,0.22,0.2,0,0.58,158.831892595317,160.537074280222,7.29853809873439e-06,836.616561900321,2006-10-14
355,44,8,6,0,30,0.181818181818182,0.136363636363636,0,0.681818181818182,128.130064679383,139.563578222953,3.49087646404456e-06,692.358185947883,2006-10-21
356,30,3,6,0,21,0.1,0.2,0,0.7,120.551473319518,141.055870775139,1.66967767405948e-06,607.793461835662,2006-10-28
357,28,8,2,0,18,0.285714285714286,0.0714285714285714,0,0.642857142857143,130.93916694397,136.115241054616,7.98602286468959e-07,548.373132615835,2006-11-04
358,34,2,3,0,29,0.0588235294117647,0.0882352941176471,0,0.852941176470588,121.302867464575,127.815845769475,3.81969173621204e-07,483.98035761323,2006-11-11
359,26,4,7,1,14,0.153846153846154,0.269230769230769,0.0384615384615385,0.538461538461538,112.364109006124,108.620058306011,1.82694720916017e-07,424.199349305305,2006-11-18
360,28,6,2,0,20,0.214285714285714,0.0714285714285714,0,0.714285714285714,99.0177865334357,82.956582485828,0.0773372517632813,406.390133141255,2006-11-25
361,22,7,2,1,12,0.318181818181818,0.0909090909090909,0.0454545454545455,0.545454545454545,80.7427465554674,71.8292495565272,2.31760343730447,389.615304667101,2006-12-02
362,19,3,2,0,14,0.157894736842105,0.105263157894737,0,0.736842105263158,82.442382417147,75.5822596572312,5.28773132968989,367.319549945659,2006-12-09
363,23,3,2,1,17,0.130434782608696,0.0869565217391304,0.0434782608695652,0.739130434782609,92.7567450401601,69.1805082224646,7.96421025607059,337.11732718714,2006-12-16
364,21,4,2,0,15,0.19047619047619,0.0952380952380952,0,0.714285714285714,95.1864587687623,59.098123129373,8.62649262108254,313.699922673937,2006-12-23
365,26,6,4,0,16,0.230769230769231,0.153846153846154,0,0.615384615384615,86.191812555255,50.0160917568288,9.70523960518122,310.160532440772,2006-12-30
366,18,4,1,0,13,0.222222222222222,0.0555555555555556,0,0.722222222222222,81.8015141772535,43.9084818883977,9.27580572234327,313.368223536304,2007-01-06
367,16,4,1,0,11,0.25,0.0625,0,0.6875,86.7311044309499,48.549930012055,6.51126594133569,320.565386680052,2007-01-13
368,22,3,3,0,16,0.136363636363636,0.136363636363636,0,0.727272727272727,94.5515642620273,51.6001939397796,3.83277640785632,329.381467580569,2007-01-20
369,21,9,5,0,7,0.428571428571429,0.238095238095238,0,0.333333333333333,101.90552675946,46.6156475085105,2.05888757628101,321.319532573433,2007-01-27
370,19,8,3,0,8,0.421052631578947,0.157894736842105,0,0.421052631578947,100.15407616492,47.6824197336789,1.05282309814179,319.064978358825,2007-02-03
371,20,4,5,0,11,0.2,0.25,0,0.55,123.992724066077,63.8503028006064,0.523706319188608,314.523017157533,2007-02-10
372,25,8,2,0,15,0.32,0.08,0,0.6,157.412465273559,83.4108369234351,0.25639205404569,290.599108551081,2007-02-17
373,27,9,3,0,15,0.333333333333333,0.111111111111111,0,0.555555555555556,171.769836600959,98.4482386619873,0.124352819716122,277.082718126924,2007-02-24
