"week","weekly_total","weekly_inf1","weekly_inf2","weekly_inf3","weekly_inf4","weekly_p1","weekly_p2","weekly_p3","weekly_p4","weekly_y1","weekly_y2","weekly_y3","weekly_y4","date"
89,61,23,8,30,0,0.377049180327869,0.131147540983607,0.491803278688525,0,543.608739080952,78.0676231373442,839.184893447186,4.41761329821438,2001-09-15
90,57,20,3,34,0,0.350877192982456,0.0526315789473684,0.596491228070175,0,519.324517291551,61.6373780749275,785.016465039193,2.3124497099609,2001-09-22
91,42,18,3,21,0,0.428571428571429,0.0714285714285714,0.5,0,466.916597205532,70.0747802311708,694.479015342104,1.16109004805263,2001-09-29
92,45,12,4,29,0,0.266666666666667,0.0888888888888889,0.644444444444444,0,424.909714476123,78.3419726173151,624.359764755985,0.57036462729628,2001-10-06
93,54,16,2,36,0,0.296296296296296,0.037037037037037,0.666666666666667,0,394.832996877846,70.6709487791763,574.881753927215,0.27689157876778,2001-10-13
94,40,14,5,21,0,0.35,0.125,0.525,0,348.665992560773,62.1689814151298,532.378940577842,0.133551786357314,2001-10-20
95,33,10,2,21,0,0.303030303030303,0.0606060606060606,0.636363636363636,0,301.234921704701,61.4034390589691,509.262157513607,0.0641833045021936,2001-10-27
96,38,12,4,22,0,0.315789473684211,0.105263157894737,0.578947368421053,0,270.879235391161,60.358405437083,488.225189043627,0.0307830957207388,2001-11-03
97,31,14,0,17,0,0.451612903225806,0,0.548387096774194,0,244.318459444742,57.736723410267,448.575857715746,0.0147469217371047,2001-11-10
98,31,12,2,16,1,0.387096774193548,0.0645161290322581,0.516129032258065,0.032258064516129,223.819648951614,54.09765551387,410.28713455792,0.00705997589318185,2001-11-17
99,25,6,2,17,0,0.24,0.08,0.68,0,219.568294484346,47.8269292908629,380.682552236192,0.0283629829019103,2001-11-24
100,27,5,3,19,0,0.185185185185185,0.111111111111111,0.703703703703704,0,213.74778802516,39.4249625762015,351.601660354816,1.82062911818127,2001-12-01
101,26,8,0,17,1,0.307692307692308,0,0.653846153846154,0.0384615384615385,197.493264623368,35.87066334272,331.207645045484,4.78265878563584,2001-12-08
102,20,9,1,10,0,0.45,0.05,0.5,0,168.037103658458,39.404855791277,323.990667741911,4.68165208420575,2001-12-15
103,18,4,1,13,0,0.222222222222222,0.0555555555555556,0.722222222222222,0,153.231926663169,35.3492155522983,329.116386019354,5.1375229969492,2001-12-22
104,27,10,2,15,0,0.37037037037037,0.0740740740740741,0.555555555555556,0,152.732625187504,25.8404674514731,316.463329399247,7.0953375044701,2001-12-29
105,15,4,0,11,0,0.266666666666667,0,0.733333333333333,0,148.878160520777,23.4619548198907,293.110156347437,6.1313701211957,2002-01-05
106,16,4,1,11,0,0.25,0.0625,0.6875,0,147.942091148778,26.6874364449442,288.558207109796,3.97572103773773,2002-01-12
107,19,4,2,13,0,0.210526315789474,0.105263157894737,0.684210526315789,0,150.390118884914,25.4993923422321,290.751496822752,2.2414065071801,2002-01-19
108,14,5,1,8,0,0.357142857142857,0.0714285714285714,0.571428571428571,0,138.58868329567,22.976610818881,285.464449798245,1.17620821527004,2002-01-26
109,9,4,0,5,0,0.444444444444444,0,0.555555555555556,0,117.297328247411,25.8506050458686,293.433154754955,0.593657291212533,2002-02-02
110,22,11,0,11,0,0.5,0,0.5,0,108.093918368039,27.3044650820197,282.918943156461,0.293101550097749,2002-02-09
111,19,8,1,10,0,0.421052631578947,0.0526315789473684,0.526315789473684,0,117.518738453444,25.1967183441243,251.417074474817,0.14286907104785,2002-02-16
112,20,8,1,11,0,0.4,0.05,0.55,0,155.002431353549,19.8322009080637,233.274956128553,0.069114519652794,2002-02-23
113,16,8,0,8,0,0.5,0,0.5,0,196.294020359682,18.2689788676312,255.014703347789,0.0332839350357942,2002-03-02
114,21,11,0,10,0,0.523809523809524,0,0.476190476190476,0,220.821008050665,19.0359927714314,283.329316914466,0.0159852146938013,2002-03-09
115,23,8,1,14,0,0.347826086956522,0.0434782608695652,0.608695652173913,0,238.998914874416,17.6402669155726,285.278382466444,0.00766461283787753,2002-03-16
116,21,11,0,10,0,0.523809523809524,0,0.476190476190476,0,262.071174857927,12.3794963330637,292.088151781063,0.00367140734581624,2002-03-23
117,21,11,0,10,0,0.523809523809524,0,0.476190476190476,0,287.721476163775,10.655752576973,320.632916601476,0.00175758451394123,2002-03-30
118,31,11,2,18,0,0.354838709677419,0.0645161290322581,0.580645161290323,0,309.00303258342,12.8248483870719,356.424244015734,0.000841093496879283,2002-04-06
119,25,13,0,12,0,0.52,0,0.48,0,325.131632637455,12.5080440304183,368.007641910064,0.000402419488507316,2002-04-13
120,20,7,0,13,0,0.35,0,0.65,0,344.883544674381,20.7687770349002,410.800225985278,0.000192512045177634,2002-04-20
